created_at,full_text,cleaned_text,tokenized_text,stemmed_text,sentiment
Tue Sep 30 14:04:22 +0000 2025,@amidari @Alhamdulillahm7 @CakKhum Indonesia lambat bangun kilang minyak karena faktor sejarah seperti krisis 1998 biaya tinggi (triliunan rupiah) waktu panjang (5-7 tahun) kendala dana dan isu teknis/birokrasi. Sejak 2015 Pertamina sedang upgrade kilang seperti RDMP Balikpapan (target selesai 2025).,indonesia lambat bangun kilang minyak karena faktor sejarah seperti krisis biaya tinggi triliunan rupiah waktu panjang tahun kendala dana dan isu teknisbirokrasi sejak pertamina sedang upgrade kilang seperti rdmp balikpapan target selesai,"['indonesia', 'lambat', 'bangun', 'kilang', 'minyak', 'faktor', 'sejarah', 'krisis', 'biaya', 'tinggi', 'triliunan', 'rupiah', 'waktu', 'panjang', 'tahun', 'kendala', 'dana', 'isu', 'teknisbirokrasi', 'sejak', 'pertamina', 'sedang', 'upgrade', 'kilang', 'rdmp', 'balikpapan', 'target', 'selesai']","['indonesia', 'lambat', 'bangun', 'kilang', 'minyak', 'faktor', 'sejarah', 'krisis', 'biaya', 'tinggi', 'triliun', 'rupiah', 'waktu', 'panjang', 'tahun', 'kendala', 'dana', 'isu', 'teknisbirokrasi', 'sejak', 'pertamina', 'sedang', 'upgrade', 'kilang', 'rdmp', 'balikpapan', 'target', 'selesai']",negative
Tue Sep 30 14:03:36 +0000 2025,@grok @Alhamdulillahm7 @CakKhum @grok mengapa Indonesia tdk dari dulu membangun kilang minyak ? Singapura pujya banyak kilang minyak yg tdk punya tambang minyak bahkan bisa mengekspor.,mengapa indonesia tdk dari dulu membangun kilang minyak singapura pujya banyak kilang minyak yg tdk punya tambang minyak bahkan bisa mengekspor,"['indonesia', 'dulu', 'membangun', 'kilang', 'minyak', 'singapura', 'pujya', 'banyak', 'kilang', 'minyak', 'punya', 'tambang', 'minyak', 'bahkan', 'mengekspor']","['indonesia', 'dulu', 'bangun', 'kilang', 'minyak', 'singapura', 'pujya', 'banyak', 'kilang', 'minyak', 'punya', 'tambang', 'minyak', 'bahkan', 'ekspor']",neutral
Tue Sep 30 13:56:59 +0000 2025,@tempodotco Import ke negara tidak punya kilang minyak,import ke negara tidak punya kilang minyak,"['import', 'negara', 'punya', 'kilang', 'minyak']","['import', 'negara', 'punya', 'kilang', 'minyak']",positive
Tue Sep 30 13:56:32 +0000 2025,@tanyarlfes Pake wardah ijo toska yg matte ss itu wajah kilang minyak ku jadi matte modal wardah airy matte,pake wardah ijo toska yg matte ss itu wajah kilang minyak ku jadi matte modal wardah airy matte,"['pakai', 'wardah', 'hijau', 'toska', 'matte', 'ss', 'wajah', 'kilang', 'minyak', 'ku', 'jadi', 'matte', 'modal', 'wardah', 'airy', 'matte']","['pakai', 'wardah', 'hijau', 'toska', 'matte', 'ss', 'wajah', 'kilang', 'minyak', 'ku', 'jadi', 'matte', 'modal', 'wardah', 'airy', 'matte']",positive
Tue Sep 30 13:50:35 +0000 2025,Pantess Purbaya ngomel2 ke pertamina masalah kilang minyak.. komisarisnya bukannya fokus kerja malah sibuk bikin gaduh dunia sosmed! @NasbiHasan viral lagi oh viral lagi wkwkw cc @setkabgoid @KemensetnegRI @Gerindra,pantess purbaya ngomel ke pertamina masalah kilang minyak komisarisnya bukannya fokus kerja malah sibuk bikin gaduh dunia sosmed viral lagi oh viral lagi wkwkw cc,"['pantess', 'purbaya', 'mengomel', 'pertamina', 'masalah', 'kilang', 'minyak', 'komisarisnya', 'bukannya', 'fokus', 'kerja', 'malah', 'sibuk', 'bikin', 'gaduh', 'dunia', 'sosmed', 'viral', 'viral', 'wkwkkwkw', 'cc']","['pantess', 'purbaya', 'omel', 'pertamina', 'masalah', 'kilang', 'minyak', 'komisaris', 'bukan', 'fokus', 'kerja', 'malah', 'sibuk', 'bikin', 'gaduh', 'dunia', 'sosmed', 'viral', 'viral', 'wkwkkwkw', 'cc']",neutral
Tue Sep 30 13:39:43 +0000 2025,@KangSemproel Kemungkinan Malaysia punya STORAGE dan KILANG MINYAK yg besar bisa untuk kebutuhan ber kali2 lebih besar dari kebutuhan se hari Mungkin bisa utk 3 bulan kedepan... dengan demikian Malaysia bisa beli minyak banyak saat harga minyak turun,kemungkinan malaysia punya storage dan kilang minyak yg besar bisa untuk kebutuhan ber kali lebih besar dari kebutuhan se hari mungkin bisa utk bulan kedepan dengan demikian malaysia bisa beli minyak banyak saat harga minyak turun,"['kemungkinan', 'malaysia', 'punya', 'storage', 'kilang', 'minyak', 'besar', 'kebutuhan', 'ber', 'kali', 'lebih', 'besar', 'kebutuhan', 'se', 'hari', 'mungkin', 'utk', 'bulan', 'depan', 'malaysia', 'beli', 'minyak', 'banyak', 'harga', 'minyak', 'turun']","['mungkin', 'malaysia', 'punya', 'storage', 'kilang', 'minyak', 'besar', 'butuh', 'ber', 'kali', 'lebih', 'besar', 'butuh', 'se', 'hari', 'mungkin', 'utk', 'bulan', 'depan', 'malaysia', 'beli', 'minyak', 'banyak', 'harga', 'minyak', 'turun']",positive
Tue Sep 30 13:35:59 +0000 2025,Menteri Keuangan Purbaya Yudhi Sadewa menyarankan PT Pertamina untuk membangun kilang minyak baru guna mengurangi ketergantungan impor yang pada akhirnya bakal menekan anggaran subsidi energi. https://t.co/hOG5EFVKeW,menteri keuangan purbaya yudhi sadewa menyarankan pt pertamina untuk membangun kilang minyak baru guna mengurangi ketergantungan impor yang pada akhirnya bakal menekan anggaran subsidi energi,"['menteri', 'keuangan', 'purbaya', 'yudhi', 'sadewa', 'menyarankan', 'pt', 'pertamina', 'membangun', 'kilang', 'minyak', 'baru', 'mengurangi', 'ketergantungan', 'impor', 'akhirnya', 'bakal', 'menekan', 'anggaran', 'subsidi', 'energi']","['menteri', 'uang', 'purbaya', 'yudhi', 'sadewa', 'saran', 'pt', 'pertamina', 'bangun', 'kilang', 'minyak', 'baru', 'kurang', 'gantung', 'impor', 'akhir', 'bakal', 'tekan', 'anggar', 'subsidi', 'energi']",neutral
Tue Sep 30 13:34:31 +0000 2025,@profesor_saham Jadi kilang minyak kebakar itu manipulasi???????????,jadi kilang minyak kebakar itu manipulasi,"['jadi', 'kilang', 'minyak', 'kebakar', 'manipulasi']","['jadi', 'kilang', 'minyak', 'bakar', 'manipulasi']",negative
Tue Sep 30 13:27:27 +0000 2025,@mas_veel Kalau malas pecat2 in saja Buat sayembara Lalu fit &amp; propertest Jadi pejabat tujuannya cuma mau mengeruk uang Negara mengeruk uang komisi Dari Supplier minyak Kalau buat Kilang minyak tentu jatah uang komisi hilang. Biaya buat mendapat jabatan tekor Karena memakai Jasa Calo.,kalau malas pecat in saja buat sayembara lalu fit amp propertest jadi pejabat tujuannya cuma mau mengeruk uang negara mengeruk uang komisi dari supplier minyak kalau buat kilang minyak tentu jatah uang komisi hilang biaya buat mendapat jabatan tekor karena memakai jasa calo,"['kalau', 'malas', 'pecat', 'in', 'buat', 'sayembara', 'lalu', 'fit', 'amp', 'propertest', 'jadi', 'pejabat', 'tujuannya', 'cuma', 'mau', 'mengeruk', 'uang', 'negara', 'mengeruk', 'uang', 'komisi', 'supplier', 'minyak', 'kalau', 'buat', 'kilang', 'minyak', 'jatah', 'uang', 'komisi', 'hilang', 'biaya', 'buat', 'mendapat', 'jabatan', 'tekor', 'memakai', 'jasa', 'calo']","['kalau', 'malas', 'pecat', 'in', 'buat', 'sayembara', 'lalu', 'fit', 'amp', 'propertest', 'jadi', 'jabat', 'tuju', 'cuma', 'mau', 'keruk', 'uang', 'negara', 'keruk', 'uang', 'komisi', 'supplier', 'minyak', 'kalau', 'buat', 'kilang', 'minyak', 'jatah', 'uang', 'komisi', 'hilang', 'biaya', 'buat', 'dapat', 'jabat', 'tekor', 'pakai', 'jasa', 'calo']",positive
Tue Sep 30 13:23:30 +0000 2025,Jadi selama ini kilang minyak dii dineisa itu bukan punya PERTAMINA ???????????????????????????????????????????????????????????,jadi selama ini kilang minyak dii dineisa itu bukan punya pertamina,"['jadi', 'selama', 'kilang', 'minyak', 'dii', 'dineisa', 'bukan', 'punya', 'pertamina']","['jadi', 'lama', 'kilang', 'minyak', 'dii', 'dineisa', 'bukan', 'punya', 'pertamina']",negative
Tue Sep 30 13:21:57 +0000 2025,Menkeu ini lagi sering muncul di medsos nih. Setelah doi bbrp kali blunder di awal skrg videonya suka muncul di medsos dg gebrakan². Apakah ini sebuah drama? Hanya Purbaya yg tau Jadi kenapa Pertamina maunya minyaknya itu impor terus? Apakah kilang minyak baru dibikinin ,menkeu ini lagi sering muncul di medsos nih setelah doi bbrp kali blunder di awal skrg videonya suka muncul di medsos dg gebrakan apakah ini sebuah drama hanya purbaya yg tau jadi kenapa pertamina maunya minyaknya itu impor terus apakah kilang minyak baru dibikinin,"['menkeu', 'sering', 'muncul', 'medsos', 'nih', 'doi', 'beberapa', 'kali', 'blunder', 'awal', 'sekarang', 'videonya', 'suka', 'muncul', 'medsos', 'gebrakan', 'sebuah', 'drama', 'purbaya', 'tau', 'jadi', 'pertamina', 'maunya', 'minyaknya', 'impor', 'terus', 'kilang', 'minyak', 'baru', 'dibikinin']","['menkeu', 'sering', 'muncul', 'medsos', 'nih', 'doi', 'beberapa', 'kali', 'blunder', 'awal', 'sekarang', 'video', 'suka', 'muncul', 'medsos', 'gebrak', 'buah', 'drama', 'purbaya', 'tau', 'jadi', 'pertamina', 'mau', 'minyak', 'impor', 'terus', 'kilang', 'minyak', 'baru', 'dibikinin']",positive
Tue Sep 30 13:14:50 +0000 2025,Menkeu Purbaya Sindir Pertamina: Janji Bangun 7 Kilang Minyak Hingga Kini Tak Satu pun Terwujud https://t.co/Vc8q3fwEEH,menkeu purbaya sindir pertamina janji bangun kilang minyak hingga kini tak satu pun terwujud,"['menkeu', 'purbaya', 'sindir', 'pertamina', 'janji', 'bangun', 'kilang', 'minyak', 'hingga', 'kini', 'tak', 'satu', 'terwujud']","['menkeu', 'purbaya', 'sindir', 'pertamina', 'janji', 'bangun', 'kilang', 'minyak', 'hingga', 'kini', 'tak', 'satu', 'wujud']",positive
Tue Sep 30 13:03:03 +0000 2025,@sarah_pndjtn Kemungkinan pak Menkeu belum difeeding data yang benar ... karena rencananya 17 Nov akan diresmikan kilang terbesar se Indonesia https://t.co/l8Jfc0bMSw,kemungkinan pak menkeu belum difeeding data yang benar karena rencananya nov akan diresmikan kilang terbesar se indonesia,"['kemungkinan', 'pak', 'menkeu', 'difeeding', 'data', 'benar', 'rencananya', 'nov', 'diresmikan', 'kilang', 'terbesar', 'se', 'indonesia']","['mungkin', 'pak', 'menkeu', 'difeeding', 'data', 'benar', 'rencana', 'nov', 'resmi', 'kilang', 'besar', 'se', 'indonesia']",positive
Tue Sep 30 12:59:00 +0000 2025,Viral video kritik pedas Menkeu Purbaya terhadap Pertamina terkait mandeknya proyek pembangunan kilang minyak. Di depan Komisi XI DPR RI Menteri keuangan Purbaya Yudhi Sadewa menegaskan meski subsidi terus dikucurkan pembangunan kilang minyak baru tidak pernah https://t.co/KM4WMq7RWD,viral video kritik pedas menkeu purbaya terhadap pertamina terkait mandeknya proyek pembangunan kilang minyak di depan komisi xi dpr ri menteri keuangan purbaya yudhi sadewa menegaskan meski subsidi terus dikucurkan pembangunan kilang minyak baru tidak pernah,"['viral', 'video', 'kritik', 'pedas', 'menkeu', 'purbaya', 'pertamina', 'terkait', 'mandeknya', 'proyek', 'pembangunan', 'kilang', 'minyak', 'depan', 'komisi', 'xi', 'dpr', 'ri', 'menteri', 'keuangan', 'purbaya', 'yudhi', 'sadewa', 'menegaskan', 'meski', 'subsidi', 'terus', 'dikucurkan', 'pembangunan', 'kilang', 'minyak', 'baru', 'pernah']","['viral', 'video', 'kritik', 'pedas', 'menkeu', 'purbaya', 'pertamina', 'kait', 'mandek', 'proyek', 'bangun', 'kilang', 'minyak', 'depan', 'komisi', 'xi', 'dpr', 'ri', 'menteri', 'uang', 'purbaya', 'yudhi', 'sadewa', 'tegas', 'meski', 'subsidi', 'terus', 'kucur', 'bangun', 'kilang', 'minyak', 'baru', 'pernah']",negative
Tue Sep 30 12:47:24 +0000 2025,@tanyabiartahu @dhaintly Indonesia kaya SDA tapi impor BBM/LPG karena: 1) Produksi minyak mentah turun sejak 2008 tak cukup penuhi permintaan domestik yg naik. 2) Kapasitas kilang terbatas jadi ekspor mentah &amp; impor produk olahan. 3) Ketergantungan LPG impor krn konversi gas alam ke LPG blm optimal.,indonesia kaya sda tapi impor bbmlpg karena produksi minyak mentah turun sejak tak cukup penuhi permintaan domestik yg naik kapasitas kilang terbatas jadi ekspor mentah amp impor produk olahan ketergantungan lpg impor krn konversi gas alam ke lpg blm optimal,"['indonesia', 'kaya', 'sda', 'impor', 'bbmlpg', 'produksi', 'minyak', 'mentah', 'turun', 'sejak', 'tak', 'cukup', 'penuhi', 'permintaan', 'domestik', 'naik', 'kapasitas', 'kilang', 'terbatas', 'jadi', 'ekspor', 'mentah', 'amp', 'impor', 'produk', 'olahan', 'ketergantungan', 'lpg', 'impor', 'konversi', 'gas', 'alam', 'lpg', 'optimal']","['indonesia', 'kaya', 'sda', 'impor', 'bbmlpg', 'produksi', 'minyak', 'mentah', 'turun', 'sejak', 'tak', 'cukup', 'penuh', 'minta', 'domestik', 'naik', 'kapasitas', 'kilang', 'batas', 'jadi', 'ekspor', 'mentah', 'amp', 'impor', 'produk', 'olah', 'gantung', 'lpg', 'impor', 'konversi', 'gas', 'alam', 'lpg', 'optimal']",negative
Tue Sep 30 12:46:57 +0000 2025,@tempodotco Kilang minyak pertamina produksinya berapa barrel perhari kok masih impor terus? Pertamina ini perusahaan pengolah minyak atau pengimpor minyak?,kilang minyak pertamina produksinya berapa barrel perhari kok masih impor terus pertamina ini perusahaan pengolah minyak atau pengimpor minyak,"['kilang', 'minyak', 'pertamina', 'produksinya', 'berapa', 'barrel', 'perhari', 'kok', 'impor', 'terus', 'pertamina', 'perusahaan', 'pengolah', 'minyak', 'pengimpor', 'minyak']","['kilang', 'minyak', 'pertamina', 'produksi', 'berapa', 'barrel', 'hari', 'kok', 'impor', 'terus', 'pertamina', 'usaha', 'olah', 'minyak', 'impor', 'minyak']",negative
Tue Sep 30 12:38:56 +0000 2025,Minyak mentah di eksport ke Singapura setelah jadi bensin solar dll baru di import kembali. Betapa bodohnya! Kenapa gak bangun kilang? Persoalannya kalau negara ini punya kilang yg banyak mereka para mafia di Pertamina gak bisa lagi dapat cuan yg banyak. Bangsat kan... https://t.co/Ji2FiY22Il,minyak mentah di eksport ke singapura setelah jadi bensin solar dll baru di import kembali betapa bodohnya kenapa gak bangun kilang persoalannya kalau negara ini punya kilang yg banyak mereka para mafia di pertamina gak bisa lagi dapat cuan yg banyak bangsat kan,"['minyak', 'mentah', 'eksport', 'singapura', 'jadi', 'bensin', 'solar', 'baru', 'import', 'betapa', 'bodohnya', 'bangun', 'kilang', 'persoalannya', 'kalau', 'negara', 'punya', 'kilang', 'banyak', 'mafia', 'pertamina', 'bisa', 'cuan', 'banyak', 'bangsat', 'kan']","['minyak', 'mentah', 'eksport', 'singapura', 'jadi', 'bensin', 'solar', 'baru', 'import', 'betapa', 'bodoh', 'bangun', 'kilang', 'soal', 'kalau', 'negara', 'punya', 'kilang', 'banyak', 'mafia', 'pertamina', 'bisa', 'cuan', 'banyak', 'bangsat', 'kan']",negative
Tue Sep 30 12:32:33 +0000 2025,@dhaintly Minyak mentah keluar lewat Singapur kena nilai tambah untuk di olah di kilang luar negeri. Setelah di olah di kilang luar negeri masuk lagi melalui Singapur kena nilai tambah lagi...BBM mentah dan BBM udah jadi kena 2 kali nilai tambah... Siapa yang bermain ?,minyak mentah keluar lewat singapur kena nilai tambah untuk di olah di kilang luar negeri setelah di olah di kilang luar negeri masuk lagi melalui singapur kena nilai tambah lagibbm mentah dan bbm udah jadi kena kali nilai tambah siapa yang bermain,"['minyak', 'mentah', 'keluar', 'lewat', 'singapur', 'kena', 'nilai', 'tambah', 'olah', 'kilang', 'luar', 'negeri', 'olah', 'kilang', 'luar', 'negeri', 'masuk', 'melalui', 'singapur', 'kena', 'nilai', 'tambah', 'lagibbm', 'mentah', 'bbm', 'udah', 'jadi', 'kena', 'kali', 'nilai', 'tambah', 'siapa', 'bermain']","['minyak', 'mentah', 'keluar', 'lewat', 'singapur', 'kena', 'nilai', 'tambah', 'olah', 'kilang', 'luar', 'negeri', 'olah', 'kilang', 'luar', 'negeri', 'masuk', 'lalu', 'singapur', 'kena', 'nilai', 'tambah', 'lagibbm', 'mentah', 'bbm', 'udah', 'jadi', 'kena', 'kali', 'nilai', 'tambah', 'siapa', 'main']",positive
Tue Sep 30 12:30:08 +0000 2025,Kilang minyak kalo udah di sedot selama 30th.. Emang masih ada sisanya ya? Maap Kalo investor dari China aku udah pesimis gegara kereta woosh smelter nikel pun demikian.. pegawainya banyak orang China Lmao,kilang minyak kalo udah di sedot selama th emang masih ada sisanya ya maap kalo investor dari china aku udah pesimis gegara kereta woosh smelter nikel pun demikian pegawainya banyak orang china lmao,"['kilang', 'minyak', 'kalau', 'udah', 'sedot', 'selama', 'tahu', 'emang', 'sisanya', 'maap', 'kalau', 'investor', 'china', 'aku', 'udah', 'pesimis', 'gara-gara', 'kereta', 'woosh', 'smelter', 'nikel', 'pegawainya', 'banyak', 'orang', 'china', 'lmao']","['kilang', 'minyak', 'kalau', 'udah', 'sedot', 'lama', 'tahu', 'emang', 'sisa', 'maap', 'kalau', 'investor', 'china', 'aku', 'udah', 'pesimis', 'gara-gara', 'kereta', 'woosh', 'smelter', 'nikel', 'pegawai', 'banyak', 'orang', 'china', 'lmao']",negative
Tue Sep 30 12:27:30 +0000 2025,@tanyarlfes 2 produk itu ga bisa di gabung nder jadi over hidrasi kalo di aku malah jadi kilang minyak abisnya (st combo oily). Kalo siang cukup pake ss nya aja nah pas malem baru pake moistnya moist hadalabo pakenya dikit aja udah cukup kalo kebanyakan jadi makin berminyak.,produk itu ga bisa di gabung nder jadi over hidrasi kalo di aku malah jadi kilang minyak abisnya st combo oily kalo siang cukup pake ss nya aja nah pas malem baru pake moistnya moist hadalabo pakenya dikit aja udah cukup kalo kebanyakan jadi makin berminyak,"['produk', 'gabung', 'nder', 'jadi', 'over', 'hidrasi', 'kalau', 'aku', 'malah', 'jadi', 'kilang', 'minyak', 'abisnya', 'st', 'combo', 'oily', 'kalau', 'siang', 'cukup', 'pakai', 'ss', 'nya', 'nah', 'pas', 'malam', 'baru', 'pakai', 'moistnya', 'moist', 'hadalabo', 'pakenya', 'dikit', 'udah', 'cukup', 'kalau', 'kebanyakan', 'jadi', 'makin', 'berminyak']","['produk', 'gabung', 'nder', 'jadi', 'over', 'hidrasi', 'kalau', 'aku', 'malah', 'jadi', 'kilang', 'minyak', 'abis', 'st', 'combo', 'oily', 'kalau', 'siang', 'cukup', 'pakai', 'ss', 'nya', 'nah', 'pas', 'malam', 'baru', 'pakai', 'moistnya', 'moist', 'hadalabo', 'pakenya', 'dikit', 'udah', 'cukup', 'kalau', 'banyak', 'jadi', 'makin', 'minyak']",negative
Tue Sep 30 12:23:35 +0000 2025,@SUARAKRISTEN1 @dhaintly @pertamina Faktor utama kurangnya kilang minyak Pertamina di Indonesia meliputi: 1) Keterbatasan dana investasi dan keekonomian proyek yang tidak bankable sulit dapat pendanaan. 2) Tren global seperti adopsi kendaraan listrik dan kelebihan pasok minyak dunia yang menekan margin keuntungan.,faktor utama kurangnya kilang minyak pertamina di indonesia meliputi keterbatasan dana investasi dan keekonomian proyek yang tidak bankable sulit dapat pendanaan tren global seperti adopsi kendaraan listrik dan kelebihan pasok minyak dunia yang menekan margin keuntungan,"['faktor', 'utama', 'kurangnya', 'kilang', 'minyak', 'pertamina', 'indonesia', 'meliputi', 'keterbatasan', 'dana', 'investasi', 'keekonomian', 'proyek', 'bankable', 'sulit', 'pendanaan', 'tren', 'global', 'adopsi', 'kendaraan', 'listrik', 'kelebihan', 'pasok', 'minyak', 'dunia', 'menekan', 'margin', 'keuntungan']","['faktor', 'utama', 'kurang', 'kilang', 'minyak', 'pertamina', 'indonesia', 'liput', 'batas', 'dana', 'investasi', 'ekonomi', 'proyek', 'bankable', 'sulit', 'dana', 'tren', 'global', 'adopsi', 'kendara', 'listrik', 'lebih', 'pasok', 'minyak', 'dunia', 'tekan', 'margin', 'untung']",negative
Tue Sep 30 12:22:13 +0000 2025,@dhaintly Apa faktor utama kilang minyak tidak didirikan @pertamina di Indonesia cukup banyak? @grok ?,apa faktor utama kilang minyak tidak didirikan di indonesia cukup banyak,"['apa', 'faktor', 'utama', 'kilang', 'minyak', 'didirikan', 'indonesia', 'cukup', 'banyak']","['apa', 'faktor', 'utama', 'kilang', 'minyak', 'diri', 'indonesia', 'cukup', 'banyak']",negative
Tue Sep 30 12:14:30 +0000 2025,@SUARAKRISTEN1 @dhaintly Menurut data EIA (Agustus 2025) Indonesia memiliki 8 kilang minyak: Balikpapan (360 kb/d) Cilacap (348 kb/d) Dumai (170 kb/d) Balongan (150 kb/d) Plaju (126 kb/d) Sungai Pakning (50 kb/d) Kasim (10 kb/d) dan Cepu (4 kb/d). Total kapasitas: 1.218 juta barel/hari. Ada,menurut data eia agustus indonesia memiliki kilang minyak balikpapan kbd cilacap kbd dumai kbd balongan kbd plaju kbd sungai pakning kbd kasim kbd dan cepu kbd total kapasitas juta barelhari ada,"['data', 'eia', 'agustus', 'indonesia', 'memiliki', 'kilang', 'minyak', 'balikpapan', 'kbd', 'cilacap', 'kbd', 'dumai', 'kbd', 'balongan', 'kbd', 'plaju', 'kbd', 'sungai', 'pakning', 'kbd', 'kasim', 'kbd', 'cepu', 'kbd', 'total', 'kapasitas', 'juta', 'barelhari']","['data', 'eia', 'agustus', 'indonesia', 'milik', 'kilang', 'minyak', 'balikpapan', 'kbd', 'cilacap', 'kbd', 'dumai', 'kbd', 'balong', 'kbd', 'plaju', 'kbd', 'sungai', 'pakning', 'kbd', 'kasim', 'kbd', 'cepu', 'kbd', 'total', 'kapasitas', 'juta', 'barelhari']",negative
